country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count
United States Of America,USA,America,331002647,deaths,6131,2020-23,38.652,110514
United States Of America,USA,America,331002647,deaths,5218,2020-24,34.287,115732
United States Of America,USA,America,331002647,deaths,4243,2020-25,28.583,119975
United States Of America,USA,America,331002647,deaths,5829,2020-26,30.429,125804
United States Of America,USA,America,331002647,deaths,4143,2020-27,30.127,129947
United States Of America,USA,America,331002647,deaths,5258,2020-28,28.402,135205
United States Of America,USA,America,331002647,deaths,5329,2020-29,31.985,140534
United States Of America,USA,America,331002647,deaths,6401,2020-30,35.438,146935
United States Of America,USA,America,331002647,deaths,7925,2020-31,43.281,154860
United States Of America,USA,America,331002647,deaths,8078,2020-32,48.347,162938
United States Of America,USA,America,331002647,deaths,7114,2020-33,45.897,170052
United States Of America,USA,America,331002647,deaths,6754,2020-34,41.897,176806
United States Of America,USA,America,331002647,deaths,6263,2020-35,39.326,183069
United States Of America,USA,America,331002647,deaths,5872,2020-36,36.661,188941
United States Of America,USA,America,331002647,deaths,5138,2020-37,33.263,194079
United States Of America,USA,America,331002647,deaths,5430,2020-38,31.927,199509
United States Of America,USA,America,331002647,deaths,5247,2020-39,32.257,204756
United States Of America,USA,America,331002647,deaths,5038,2020-40,31.072,209794
United States Of America,USA,America,331002647,deaths,4977,2020-41,30.257,214771
United States Of America,USA,America,331002647,deaths,4903,2020-42,29.849,219674
United States Of America,USA,America,331002647,deaths,5556,2020-43,31.598,225230
United States Of America,USA,America,331002647,deaths,5766,2020-44,34.205,230996
United States Of America,USA,America,331002647,deaths,6576,2020-45,37.287,237572
United States Of America,USA,America,331002647,deaths,8642,2020-46,45.975,246214
United States Of America,USA,America,331002647,deaths,10568,2020-47,58.036,256782
United States Of America,USA,America,331002647,deaths,10091,2020-48,62.413,266873
United States Of America,USA,America,331002647,deaths,15437,2020-49,77.123,282310
United States Of America,USA,America,331002647,deaths,16867,2020-50,97.594,299177
United States Of America,USA,America,331002647,deaths,18493,2020-51,106.827,317670
United States Of America,USA,America,331002647,deaths,15656,2020-52,103.168,333326
United States Of America,USA,America,331002647,deaths,18264,2020-53,102.477,351590
United States Of America,USA,America,331002647,deaths,22852,2021-01,124.217,374442
United States Of America,USA,America,331002647,deaths,23169,2021-02,139.035,397611
United States Of America,USA,America,331002647,deaths,23518,2021-03,141.047,421129
United States Of America,USA,America,331002647,deaths,22226,2021-04,138.198,443355
United States Of America,USA,America,331002647,deaths,20127,2021-05,127.954,463482
United States Of America,USA,America,331002647,deaths,22843,2021-06,129.818,486325
United States Of America,USA,America,331002647,deaths,11364,2021-07,103.344,497689
United States Of America,USA,America,331002647,deaths,15402,2021-08,80.863,513091
United States Of America,USA,America,331002647,deaths,11888,2021-09,82.446,524979
United States Of America,USA,America,331002647,deaths,10682,2021-10,68.187,535661
United States Of America,USA,America,331002647,deaths,6698,2021-11,52.507,542359
United States Of America,USA,America,331002647,deaths,7677,2021-12,43.429,550036
United States Of America,USA,America,331002647,deaths,4965,2021-13,38.193,555001
United States Of America,USA,America,331002647,deaths,7532,2021-14,37.755,562533
United States Of America,USA,America,331002647,deaths,4683,2021-15,36.903,567216
